Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp
3340.845000	90764.370000	-11387.205000	-25682.085000	0.000000	0.000000	0.000000	0.000000	-37.499614	-17.404459	-48.113086	-31.599049	-0.000000	0.000000	-0.000000	-0.000000	-4.547480	1.052940	1.770160	-0.047424	0.784300	0.646544	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.137931	0.000000	-1.000000	-1.000000	356807.000000	1772914650.243720
3370.545000	90782.460000	-11318.490000	-25593.435000	0.000000	0.000000	0.000000	0.000000	-1.101459	9.551417	-25.512300	4.208858	-0.000000	0.000000	-0.000000	-0.000000	-4.547480	1.052940	1.770160	-0.047424	0.784300	0.646544	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.137931	0.000000	-1.000000	-1.000000	356808.000000	1772914650.243722
3389.760000	90774.990000	-11294.055000	-25570.305000	0.000000	0.000000	0.000000	0.000000	31.287990	30.167776	6.624047	34.986445	-0.000000	0.000000	-0.000000	-0.000000	-8.331960	0.671440	-2.838360	-0.043579	0.775083	0.644224	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.137931	0.000000	-1.000000	-1.000000	356809.000000	1772914650.243726
3364.605000	90751.185000	-11258.685000	-25534.395000	0.000000	0.000000	0.000000	0.000000	44.405281	33.229912	37.153119	50.725069	-0.000000	0.000000	-0.000000	-0.000000	-8.331960	0.671440	-2.838360	-0.043579	0.775083	0.644224	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.137931	0.000000	-1.000000	-1.000000	356810.000000	1772914650.243728
3297.735000	90715.680000	-11436.570000	-25657.920000	0.000000	0.000000	0.000000	0.000000	35.105052	17.547949	50.932799	45.464709	-0.000000	0.000000	-0.000000	-0.000000	-8.331960	0.671440	-2.838360	-0.043579	0.775083	0.644224	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.137931	0.000000	-1.000000	-1.000000	356811.000000	1772914650.243731
3312.180000	90695.835000	-11496.915000	-25774.515000	0.000000	0.000000	0.000000	0.000000	9.076353	-7.846432	33.574848	14.674932	-0.000000	0.000000	-0.000000	-0.000000	-8.331960	0.671440	-2.838360	-0.043579	0.775083	0.644224	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.137931	0.000000	-1.000000	-1.000000	356812.000000	1772914650.243733
3412.080000	90705.600000	-11326.005000	-25644.195000	0.000000	0.000000	0.000000	0.000000	-16.406417	-28.489917	-5.198356	-30.307279	-0.000000	0.000000	-0.000000	-0.000000	-8.331960	0.671440	-2.838360	-0.043579	0.775083	0.644224	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.137931	0.000000	-1.000000	-1.000000	356813.000000	1772914650.247984
3552.660000	90738.540000	-11190.780000	-25421.400000	0.000000	0.000000	0.000000	0.000000	-20.160266	-32.187312	-27.629916	-53.849615	-0.000000	0.000000	-0.000000	-0.000000	-8.331960	0.671440	-2.838360	-0.043579	0.775083	0.644224	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356814.000000	1772914650.247988
3560.580000	90773.910000	-11115.495000	-25340.040000	0.000000	0.000000	0.000000	0.000000	2.030856	-16.308336	-9.278265	-27.717295	-0.000000	0.000000	-0.000000	-0.000000	-8.331960	0.671440	-2.838360	-0.043579	0.775083	0.644224	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356815.000000	1772914650.253890
3368.070000	90786.285000	-11321.820000	-25648.065000	0.000000	0.000000	0.000000	0.000000	24.726291	9.849643	26.542984	23.753454	-0.000000	0.000000	-0.000000	-0.000000	-8.331960	0.671440	-2.838360	-0.043579	0.775083	0.644224	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356816.000000	1772914650.253893
3352.635000	90787.455000	-11321.595000	-25683.300000	0.000000	0.000000	0.000000	0.000000	15.144517	30.485110	33.449555	40.597164	-0.000000	0.000000	-0.000000	-0.000000	-8.331960	0.671440	-2.838360	-0.043579	0.775083	0.644224	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356817.000000	1772914650.256068
3404.160000	90770.310000	-11260.080000	-25548.300000	0.000000	0.000000	0.000000	0.000000	-24.506556	33.531042	-0.682537	4.314613	-0.000000	0.000000	-0.000000	-0.000000	-8.331960	0.671440	-2.838360	-0.043579	0.775083	0.644224	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356818.000000	1772914650.256071
3319.020000	90730.395000	-11371.140000	-25628.445000	0.000000	0.000000	0.000000	0.000000	-58.407875	17.513442	-44.019820	-41.295595	-0.000000	0.000000	-0.000000	-0.000000	2.441600	2.533160	1.175020	-0.047912	0.759031	0.655028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356819.000000	1772914650.260544
3339.810000	90701.370000	-11394.990000	-25641.765000	0.000000	0.000000	0.000000	0.000000	-60.930705	-8.999469	-66.214725	-55.291103	-0.000000	0.000000	-0.000000	-0.000000	2.441600	2.533160	1.175020	-0.047912	0.759031	0.655028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356820.000000	1772914650.260546
3567.825000	90704.655000	-11198.520000	-25354.260000	0.000000	0.000000	0.000000	0.000000	-29.725020	-31.922182	-56.671290	-31.583667	-0.000000	0.000000	-0.000000	-0.000000	2.441600	2.533160	1.175020	-0.047912	0.759031	0.655028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356821.000000	1772914650.264017
3506.220000	90719.190000	-11251.170000	-25412.445000	0.000000	0.000000	0.000000	0.000000	24.484657	-38.354016	-15.791251	18.880659	-0.000000	0.000000	-0.000000	-0.000000	2.441600	2.533160	1.175020	-0.047912	0.759031	0.655028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356822.000000	1772914650.264019
3260.205000	90736.020000	-11408.355000	-25788.060000	0.000000	0.000000	0.000000	0.000000	67.999301	-24.456598	32.888012	59.981172	-0.000000	0.000000	-0.000000	-0.000000	2.441600	2.533160	1.175020	-0.047912	0.759031	0.655028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356823.000000	1772914650.268008
3293.640000	90767.745000	-11403.315000	-25726.545000	0.000000	0.000000	0.000000	0.000000	61.840560	2.028304	52.146957	46.544801	-0.000000	0.000000	-0.000000	-0.000000	2.441600	2.533160	1.175020	-0.047912	0.759031	0.655028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356824.000000	1772914650.268011
3350.430000	90777.870000	-11436.795000	-25690.320000	0.000000	0.000000	0.000000	0.000000	13.230263	27.345666	33.316551	-11.620747	-0.000000	0.000000	-0.000000	-0.000000	2.441600	2.533160	1.175020	-0.047912	0.759031	0.655028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356825.000000	1772914650.272032
3452.670000	90771.210000	-11371.230000	-25529.670000	0.000000	0.000000	0.000000	0.000000	-28.477365	39.200304	2.549362	-52.728593	-0.000000	0.000000	-0.000000	-0.000000	2.441600	2.533160	1.175020	-0.047912	0.759031	0.655028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356826.000000	1772914650.272039
3505.230000	90744.930000	-11290.095000	-25513.605000	0.000000	0.000000	0.000000	0.000000	-28.799954	31.994463	-10.451315	-36.773508	-0.000000	0.000000	-0.000000	-0.000000	2.441600	2.533160	1.175020	-0.047912	0.759031	0.655028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356827.000000	1772914650.275979
3374.910000	90712.710000	-11331.810000	-25586.640000	0.000000	0.000000	0.000000	0.000000	0.727655	9.265467	1.960071	16.307871	-0.000000	0.000000	-0.000000	-0.000000	2.441600	2.533160	1.175020	-0.047912	0.759031	0.655028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356828.000000	1772914650.275994
3363.255000	90700.200000	-11325.105000	-25607.385000	0.000000	0.000000	0.000000	0.000000	21.811010	-17.764141	21.617936	55.235630	-0.000000	0.000000	-0.000000	-0.000000	13.276200	3.570840	0.457800	-0.055847	0.751097	0.657469	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356829.000000	1772914650.280078
3440.115000	90714.960000	-11289.015000	-25574.265000	0.000000	0.000000	0.000000	0.000000	14.858161	-35.202429	27.211338	51.257739	-0.000000	0.000000	-0.000000	-0.000000	13.276200	3.570840	0.457800	-0.055847	0.751097	0.657469	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356830.000000	1772914650.280081
3380.715000	90745.470000	-11234.970000	-25512.570000	0.000000	0.000000	0.000000	0.000000	-5.710971	-33.591646	16.441673	18.338089	-0.000000	0.000000	-0.000000	-0.000000	13.276200	3.570840	0.457800	-0.055847	0.751097	0.657469	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356831.000000	1772914650.283985
3352.455000	90774.270000	-11271.330000	-25557.750000	0.000000	0.000000	0.000000	0.000000	-21.181119	-13.815562	-0.392329	-13.908055	-0.000000	0.000000	-0.000000	-0.000000	13.276200	3.570840	0.457800	-0.055847	0.751097	0.657469	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356832.000000	1772914650.283987
3374.820000	90789.210000	-11316.510000	-25604.775000	0.000000	0.000000	0.000000	0.000000	-26.089007	12.843965	-17.308214	-31.813118	-0.000000	0.000000	-0.000000	-0.000000	13.276200	3.570840	0.457800	-0.055847	0.751097	0.657469	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356833.000000	1772914650.287926
3464.235000	90788.535000	-11236.455000	-25537.635000	0.000000	0.000000	0.000000	0.000000	-18.322544	31.435136	-31.505046	-36.995978	-0.000000	0.000000	-0.000000	-0.000000	13.276200	3.570840	0.457800	-0.055847	0.751097	0.657469	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356834.000000	1772914650.287929
3441.285000	90758.385000	-11326.680000	-25564.950000	0.000000	0.000000	0.000000	0.000000	1.812444	31.960438	-36.693416	-30.641136	-0.000000	0.000000	-0.000000	-0.000000	13.276200	3.570840	0.457800	-0.055847	0.751097	0.657469	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356835.000000	1772914650.291970
3243.105000	90716.760000	-11456.820000	-25720.155000	0.000000	0.000000	0.000000	0.000000	19.506039	14.150027	-33.491852	-17.836071	-0.000000	0.000000	-0.000000	-0.000000	13.276200	3.570840	0.457800	-0.055847	0.751097	0.657469	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356836.000000	1772914650.291973
3329.730000	90702.225000	-11340.000000	-25622.505000	0.000000	0.000000	0.000000	0.000000	15.708913	-12.505769	-28.079897	-9.131218	-0.000000	0.000000	-0.000000	-0.000000	13.276200	3.570840	0.457800	-0.055847	0.751097	0.657469	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356837.000000	1772914650.295972
3413.205000	90712.530000	-11265.345000	-25518.240000	0.000000	0.000000	0.000000	0.000000	-2.061374	-32.830550	-13.761025	-1.083300	-0.000000	0.000000	-0.000000	-0.000000	13.276200	3.570840	0.457800	-0.055847	0.751097	0.657469	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356838.000000	1772914650.295975
3382.020000	90733.905000	-11320.830000	-25583.040000	0.000000	0.000000	0.000000	0.000000	-8.193866	-34.561394	16.238351	17.067635	-0.000000	0.000000	-0.000000	-0.000000	9.079700	1.022420	-0.381500	-0.058349	0.755369	0.662596	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356839.000000	1772914650.300037
3356.820000	90764.145000	-11389.185000	-25638.165000	0.000000	0.000000	0.000000	0.000000	2.268936	-16.530600	44.795975	35.683115	-0.000000	0.000000	-0.000000	-0.000000	9.079700	1.022420	-0.381500	-0.058349	0.755369	0.662596	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356840.000000	1772914650.300040
3386.655000	90783.585000	-11363.535000	-25635.510000	0.000000	0.000000	0.000000	0.000000	13.529293	10.848068	48.791402	35.162046	-0.000000	0.000000	-0.000000	-0.000000	9.079700	1.022420	-0.381500	-0.058349	0.755369	0.662596	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356841.000000	1772914650.304121
3468.600000	90788.895000	-11235.600000	-25552.620000	0.000000	0.000000	0.000000	0.000000	16.820972	32.456236	30.894034	16.412090	-0.000000	0.000000	-0.000000	-0.000000	9.079700	1.022420	-0.381500	-0.058349	0.755369	0.662596	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356842.000000	1772914650.304124
3516.480000	90773.235000	-11145.780000	-25433.010000	0.000000	0.000000	0.000000	0.000000	16.603786	37.020508	14.789011	0.519476	-0.000000	0.000000	-0.000000	-0.000000	9.079700	1.022420	-0.381500	-0.058349	0.755369	0.662596	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356843.000000	1772914650.307980
3414.645000	90736.875000	-11287.575000	-25542.495000	0.000000	0.000000	0.000000	0.000000	14.180484	22.409569	10.623544	0.082187	-0.000000	0.000000	-0.000000	-0.000000	9.079700	1.022420	-0.381500	-0.058349	0.755369	0.662596	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356844.000000	1772914650.307983
3354.435000	90707.220000	-11364.165000	-25595.820000	0.000000	0.000000	0.000000	0.000000	0.680851	-4.045488	1.400099	1.881937	-0.000000	0.000000	-0.000000	-0.000000	9.079700	1.022420	-0.381500	-0.058349	0.755369	0.662596	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356845.000000	1772914650.311967
3274.695000	90697.995000	-11417.490000	-25671.465000	0.000000	0.000000	0.000000	0.000000	-27.073903	-29.001294	-26.832018	-12.070535	0.000000	0.000000	-0.000000	-0.000000	9.079700	1.022420	-0.381500	-0.058349	0.755369	0.662596	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356846.000000	1772914650.311970
3361.995000	90719.145000	-11336.445000	-25610.220000	0.000000	0.000000	0.000000	0.000000	-53.043964	-39.211534	-58.006327	-36.303294	0.000000	0.000000	-0.000000	-0.000000	9.079700	1.022420	-0.381500	-0.058349	0.755369	0.662596	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.206897	0.000000	-1.000000	-1.000000	356847.000000	1772914650.316040
